id,product_nk,style_name,category,gender,material_family,unit_weight_kg,list_price,recycled_content_pct,circularity_score,take_back_eligible,valid_from,valid_to,is_current
1792,598,describe,BOOT,UNISEX,Recycled Rubber,0.91,228.8,15.04,92,FALSE,2023-01-01,2024-01-01,FALSE
1793,598,family,BOOT,KIDS,Apple Leather,0.97,172.43,26.71,75,TRUE,2024-01-01,2024-12-31,FALSE
1794,598,soldier,SANDAL,WOMENS,TENCEL Lyocell,1.35,127.94,35.46,5,TRUE,2024-12-31,9999-12-31,TRUE
1795,599,score,BOOT,WOMENS,Cork,1.21,208.78,55.32,28,TRUE,2023-01-01,2024-01-01,FALSE
1796,599,table,RUNNING,WOMENS,Apple Leather,1.1,219.39,65.86,82,TRUE,2024-01-01,2024-12-31,FALSE
1797,599,style,SNEAKER,WOMENS,Recycled Rubber,0.91,173.33,83.51,48,TRUE,2024-12-31,9999-12-31,TRUE
1798,600,at,SNEAKER,WOMENS,Recycled Rubber,0.43,134.14,31.24,8,TRUE,2023-01-01,2024-01-01,FALSE
1799,600,participant,SNEAKER,WOMENS,Chrome-free Leather,0.59,235.02,58.0,31,FALSE,2024-01-01,2024-12-31,FALSE
1800,600,blue,RUNNING,MENS,Organic Cotton,1.0,159.51,78.93,28,TRUE,2024-12-31,9999-12-31,TRUE
1801,601,successful,RUNNING,MENS,Natural Rubber,0.45,130.54,98.5,50,TRUE,2023-01-01,2024-01-01,FALSE
1802,601,try,SLIPPER,UNISEX,Cork,1.09,128.23,62.32,8,TRUE,2024-01-01,2024-12-31,FALSE
1803,601,not,SNEAKER,KIDS,Organic Cotton,1.48,247.79,24.83,84,FALSE,2024-12-31,9999-12-31,TRUE
1804,602,culture,BOOT,UNISEX,Apple Leather,1.45,189.09,10.8,27,TRUE,2023-01-01,2024-01-01,FALSE
1805,602,history,RUNNING,WOMENS,Natural Rubber,0.7,231.85,32.12,65,TRUE,2024-01-01,2024-12-31,FALSE
1806,602,gas,RUNNING,UNISEX,Recycled PET,0.6,229.35,27.84,38,TRUE,2024-12-31,9999-12-31,TRUE
1807,603,debate,SNEAKER,MENS,Cork,1.18,222.34,69.7,35,TRUE,2023-01-01,2024-01-01,FALSE
1808,603,lot,BOOT,MENS,Recycled PET,1.31,140.69,91.16,95,TRUE,2024-01-01,2024-12-31,FALSE
1809,603,build,RUNNING,MENS,Recycled Rubber,1.09,153.79,4.18,69,FALSE,2024-12-31,9999-12-31,TRUE
1810,604,everybody,SANDAL,UNISEX,Cork,1.06,59.35,7.96,34,TRUE,2023-01-01,2024-01-01,FALSE
1811,604,religious,SANDAL,WOMENS,Natural Rubber,0.79,77.79,39.45,48,FALSE,2024-01-01,2024-12-31,FALSE
1812,604,travel,RUNNING,MENS,Algae Foam,1.37,91.28,97.53,50,FALSE,2024-12-31,9999-12-31,TRUE
1813,605,might,RUNNING,WOMENS,Algae Foam,1.08,183.62,86.67,41,TRUE,2023-01-01,2024-01-01,FALSE
1814,605,news,SNEAKER,WOMENS,Recycled Rubber,0.53,167.88,72.24,86,TRUE,2024-01-01,2024-12-31,FALSE
1815,605,purpose,SANDAL,UNISEX,Apple Leather,0.7,234.04,88.92,5,TRUE,2024-12-31,9999-12-31,TRUE
1816,606,form,SNEAKER,WOMENS,Hemp Canvas,0.47,213.83,53.78,98,FALSE,2023-01-01,2024-01-01,FALSE
1817,606,picture,RUNNING,MENS,Natural Rubber,1.57,175.0,10.0,74,TRUE,2024-01-01,2024-12-31,FALSE
1818,606,important,RUNNING,WOMENS,Cork,0.46,163.76,65.13,38,FALSE,2024-12-31,9999-12-31,TRUE
1819,607,popular,SNEAKER,KIDS,Bio-EVA,0.46,232.31,99.86,87,FALSE,2023-01-01,2024-01-01,FALSE
1820,607,including,SANDAL,UNISEX,Algae Foam,0.92,143.48,5.0,55,TRUE,2024-01-01,2024-12-31,FALSE
1821,607,people,SNEAKER,UNISEX,Bio-EVA,0.91,115.48,75.63,43,FALSE,2024-12-31,9999-12-31,TRUE
1822,608,build,SNEAKER,MENS,Apple Leather,1.32,241.6,19.23,64,FALSE,2023-01-01,2024-01-01,FALSE
1823,608,happen,SNEAKER,WOMENS,Recycled Nylon,0.84,206.78,87.59,100,TRUE,2024-01-01,2024-12-31,FALSE
1824,608,he,BOOT,UNISEX,Chrome-free Leather,0.75,61.76,63.26,77,FALSE,2024-12-31,9999-12-31,TRUE
1825,609,through,SNEAKER,WOMENS,Hemp Canvas,1.21,72.66,18.67,22,TRUE,2023-01-01,2024-01-01,FALSE
1826,609,lot,SNEAKER,UNISEX,Cork,1.56,139.46,65.66,39,TRUE,2024-01-01,2024-12-31,FALSE
1827,609,prepare,SANDAL,MENS,Chrome-free Leather,0.52,76.14,70.91,12,TRUE,2024-12-31,9999-12-31,TRUE
1828,610,consider,FORMAL,UNISEX,TENCEL Lyocell,0.7,206.35,63.94,7,TRUE,2023-01-01,2024-01-01,FALSE
1829,610,teach,FORMAL,MENS,Organic Cotton,1.11,245.22,48.12,63,FALSE,2024-01-01,2024-12-31,FALSE
1830,610,report,SNEAKER,UNISEX,Natural Rubber,1.11,236.77,44.41,100,FALSE,2024-12-31,9999-12-31,TRUE
1831,611,season,FORMAL,WOMENS,Organic Cotton,1.26,205.43,85.27,81,FALSE,2023-01-01,2024-01-01,FALSE
1832,611,such,SNEAKER,UNISEX,Apple Leather,0.46,150.04,22.88,97,FALSE,2024-01-01,2024-12-31,FALSE
1833,611,finish,RUNNING,MENS,Hemp Canvas,1.28,220.94,53.23,59,FALSE,2024-12-31,9999-12-31,TRUE
1834,612,why,SLIPPER,MENS,Chrome-free Leather,0.72,146.95,30.98,15,FALSE,2023-01-01,2024-01-01,FALSE
1835,612,possible,BOOT,WOMENS,Bio-EVA,0.7,206.35,97.99,34,TRUE,2024-01-01,2024-12-31,FALSE
1836,612,performance,BOOT,MENS,Bio-EVA,0.84,175.96,33.85,18,FALSE,2024-12-31,9999-12-31,TRUE
1837,613,become,SANDAL,WOMENS,Organic Cotton,0.63,235.28,98.47,36,FALSE,2023-01-01,2024-01-01,FALSE
1838,613,remember,BOOT,UNISEX,Apple Leather,1.22,169.37,81.56,10,TRUE,2024-01-01,2024-12-31,FALSE
1839,613,center,FORMAL,MENS,Natural Rubber,1.2,174.46,67.85,21,TRUE,2024-12-31,9999-12-31,TRUE
1840,614,form,SNEAKER,UNISEX,Algae Foam,0.86,74.64,7.28,60,TRUE,2023-01-01,2024-01-01,FALSE
1841,614,buy,SNEAKER,MENS,TENCEL Lyocell,0.48,203.65,96.23,5,TRUE,2024-01-01,2024-12-31,FALSE
1842,614,edge,SANDAL,WOMENS,Chrome-free Leather,1.59,244.56,32.5,69,FALSE,2024-12-31,9999-12-31,TRUE
1843,615,focus,SNEAKER,MENS,Natural Rubber,1.42,224.03,1.18,89,FALSE,2023-01-01,2024-01-01,FALSE
1844,615,but,SANDAL,MENS,Hemp Canvas,0.88,138.58,28.66,8,FALSE,2024-01-01,2024-12-31,FALSE
1845,615,cover,RUNNING,WOMENS,Bio-EVA,1.5,239.66,26.17,54,TRUE,2024-12-31,9999-12-31,TRUE
1846,616,hour,RUNNING,UNISEX,Recycled Nylon,1.23,138.77,61.95,57,FALSE,2023-01-01,2024-01-01,FALSE
1847,616,rule,BOOT,WOMENS,Hemp Canvas,1.31,207.1,66.95,30,FALSE,2024-01-01,2024-12-31,FALSE
1848,616,chance,SNEAKER,MENS,Apple Leather,1.01,92.65,53.89,49,FALSE,2024-12-31,9999-12-31,TRUE
1849,617,much,BOOT,MENS,Recycled Rubber,1.02,71.55,88.67,88,FALSE,2023-01-01,2024-01-01,FALSE
1850,617,important,RUNNING,KIDS,Cork,1.24,214.88,10.47,57,FALSE,2024-01-01,2024-12-31,FALSE
1851,617,kid,SNEAKER,WOMENS,TENCEL Lyocell,1.43,246.16,54.04,48,FALSE,2024-12-31,9999-12-31,TRUE
1852,618,pick,SNEAKER,WOMENS,Natural Rubber,1.07,86.54,44.95,66,TRUE,2023-01-01,2024-01-01,FALSE
1853,618,certainly,BOOT,WOMENS,Apple Leather,1.58,177.5,50.0,50,FALSE,2024-01-01,2024-12-31,FALSE
1854,618,paper,SNEAKER,UNISEX,Natural Rubber,0.61,221.06,92.42,91,FALSE,2024-12-31,9999-12-31,TRUE
1855,619,identify,FORMAL,WOMENS,Organic Cotton,1.38,42.13,23.0,0,TRUE,2023-01-01,2024-01-01,FALSE
1856,619,land,BOOT,MENS,Cork,0.54,230.11,50.79,80,FALSE,2024-01-01,2024-12-31,FALSE
1857,619,cultural,FORMAL,KIDS,Hemp Canvas,1.26,64.56,54.77,37,TRUE,2024-12-31,9999-12-31,TRUE
1858,620,message,RUNNING,WOMENS,Recycled PET,1.27,227.53,28.94,40,FALSE,2023-01-01,2024-01-01,FALSE
1859,620,prove,BOOT,WOMENS,Algae Foam,0.46,140.34,42.11,96,FALSE,2024-01-01,2024-12-31,FALSE
1860,620,note,BOOT,WOMENS,Bio-EVA,0.89,245.31,31.64,86,FALSE,2024-12-31,9999-12-31,TRUE
1861,621,rule,SNEAKER,WOMENS,TENCEL Lyocell,0.42,214.41,40.43,23,TRUE,2023-01-01,2024-01-01,FALSE
1862,621,wide,SANDAL,WOMENS,Bio-EVA,1.29,118.63,83.41,42,TRUE,2024-01-01,2024-12-31,FALSE
1863,621,quite,BOOT,MENS,Apple Leather,1.2,127.64,9.2,1,FALSE,2024-12-31,9999-12-31,TRUE
1864,622,word,RUNNING,MENS,Recycled Nylon,1.25,186.86,89.18,28,FALSE,2023-01-01,2024-01-01,FALSE
1865,622,consumer,SNEAKER,MENS,Bio-EVA,0.88,210.77,91.63,34,FALSE,2024-01-01,2024-12-31,FALSE
1866,622,one,RUNNING,MENS,Recycled PET,1.33,198.64,42.99,70,TRUE,2024-12-31,9999-12-31,TRUE
1867,623,compare,BOOT,MENS,Hemp Canvas,1.08,124.1,38.84,58,FALSE,2023-01-01,2024-01-01,FALSE
1868,623,might,RUNNING,MENS,Algae Foam,1.02,172.41,11.83,67,FALSE,2024-01-01,2024-12-31,FALSE
1869,623,fight,BOOT,MENS,Recycled Rubber,0.84,116.91,59.14,23,TRUE,2024-12-31,9999-12-31,TRUE
1870,624,challenge,SANDAL,MENS,Recycled Nylon,0.43,163.89,12.65,11,TRUE,2023-01-01,2024-01-01,FALSE
1871,624,culture,FORMAL,UNISEX,Chrome-free Leather,1.42,171.52,57.73,23,TRUE,2024-01-01,2024-12-31,FALSE
1872,624,forward,RUNNING,WOMENS,Recycled Nylon,1.31,244.88,57.16,17,FALSE,2024-12-31,9999-12-31,TRUE
1873,625,thousand,SANDAL,WOMENS,Algae Foam,1.57,63.73,48.67,37,FALSE,2023-01-01,2024-01-01,FALSE
1874,625,little,BOOT,WOMENS,Bio-EVA,1.12,203.65,9.66,86,FALSE,2024-01-01,2024-12-31,FALSE
1875,625,president,BOOT,WOMENS,Organic Cotton,1.26,123.59,13.78,34,TRUE,2024-12-31,9999-12-31,TRUE
1876,626,argue,SNEAKER,KIDS,Chrome-free Leather,1.11,133.35,81.12,33,FALSE,2023-01-01,2024-01-01,FALSE
1877,626,tree,RUNNING,KIDS,Organic Cotton,1.06,182.01,37.28,5,TRUE,2024-01-01,2024-12-31,FALSE
1878,626,her,SANDAL,WOMENS,Recycled Nylon,0.57,216.36,36.72,0,FALSE,2024-12-31,9999-12-31,TRUE
1879,627,act,SNEAKER,UNISEX,Recycled PET,0.88,233.32,89.85,52,TRUE,2023-01-01,2024-01-01,FALSE
1880,627,memory,SNEAKER,WOMENS,TENCEL Lyocell,0.73,220.55,99.19,64,TRUE,2024-01-01,2024-12-31,FALSE
1881,627,century,BOOT,WOMENS,Hemp Canvas,1.35,40.06,8.9,66,FALSE,2024-12-31,9999-12-31,TRUE
1882,628,day,FORMAL,MENS,Organic Cotton,0.71,134.05,9.01,53,TRUE,2023-01-01,2024-01-01,FALSE
1883,628,teacher,FORMAL,MENS,Apple Leather,1.33,40.31,6.59,100,TRUE,2024-01-01,2024-12-31,FALSE
1884,628,if,BOOT,MENS,Apple Leather,0.51,159.62,97.47,78,TRUE,2024-12-31,9999-12-31,TRUE
1885,629,or,RUNNING,UNISEX,Apple Leather,1.19,105.15,42.74,95,FALSE,2023-01-01,2024-01-01,FALSE
1886,629,mouth,SANDAL,WOMENS,TENCEL Lyocell,1.35,50.18,56.95,25,TRUE,2024-01-01,2024-12-31,FALSE
1887,629,read,RUNNING,UNISEX,Recycled Rubber,1.22,39.97,48.39,89,FALSE,2024-12-31,9999-12-31,TRUE
1888,630,miss,BOOT,UNISEX,Algae Foam,0.77,188.39,69.91,29,FALSE,2023-01-01,2024-01-01,FALSE
1889,630,issue,SNEAKER,MENS,Cork,1.11,159.35,86.52,52,TRUE,2024-01-01,2024-12-31,FALSE
1890,630,reveal,BOOT,WOMENS,Cork,0.54,214.63,8.81,79,FALSE,2024-12-31,9999-12-31,TRUE
1891,631,million,RUNNING,WOMENS,Cork,1.37,209.3,8.26,98,FALSE,2023-01-01,2024-01-01,FALSE
1892,631,just,SNEAKER,WOMENS,Recycled PET,0.82,156.91,61.08,28,FALSE,2024-01-01,2024-12-31,FALSE
1893,631,see,SNEAKER,UNISEX,Natural Rubber,1.46,205.04,35.99,32,FALSE,2024-12-31,9999-12-31,TRUE
1894,632,though,FORMAL,WOMENS,Recycled Nylon,0.58,150.29,40.56,34,FALSE,2023-01-01,2024-01-01,FALSE
1895,632,life,RUNNING,UNISEX,Cork,1.11,85.0,71.77,32,FALSE,2024-01-01,2024-12-31,FALSE
1896,632,middle,FORMAL,MENS,Algae Foam,1.56,105.76,22.79,80,FALSE,2024-12-31,9999-12-31,TRUE
1897,633,computer,SNEAKER,KIDS,Algae Foam,0.8,50.15,81.63,35,FALSE,2023-01-01,2024-01-01,FALSE
1898,633,beautiful,RUNNING,MENS,Chrome-free Leather,0.5,240.79,15.95,72,TRUE,2024-01-01,2024-12-31,FALSE
1899,633,other,SANDAL,MENS,Algae Foam,0.8,199.79,10.71,63,FALSE,2024-12-31,9999-12-31,TRUE
1900,634,allow,RUNNING,WOMENS,Apple Leather,0.52,88.05,95.1,12,TRUE,2023-01-01,2024-01-01,FALSE
1901,634,stuff,RUNNING,MENS,Recycled Rubber,1.22,68.89,80.54,90,FALSE,2024-01-01,2024-12-31,FALSE
1902,634,sort,BOOT,WOMENS,Hemp Canvas,0.6,44.0,71.71,47,FALSE,2024-12-31,9999-12-31,TRUE
1903,635,discussion,RUNNING,KIDS,Bio-EVA,1.53,182.34,99.82,10,FALSE,2023-01-01,2024-01-01,FALSE
1904,635,final,SNEAKER,UNISEX,TENCEL Lyocell,1.48,114.04,96.2,1,TRUE,2024-01-01,2024-12-31,FALSE
1905,635,alone,RUNNING,UNISEX,Apple Leather,0.49,62.31,21.46,92,FALSE,2024-12-31,9999-12-31,TRUE
1906,636,face,FORMAL,WOMENS,TENCEL Lyocell,1.22,162.52,44.02,79,TRUE,2023-01-01,2024-01-01,FALSE
1907,636,down,RUNNING,WOMENS,Recycled Nylon,0.52,132.02,19.13,16,TRUE,2024-01-01,2024-12-31,FALSE
1908,636,note,BOOT,KIDS,Hemp Canvas,1.11,115.89,2.81,29,FALSE,2024-12-31,9999-12-31,TRUE
1909,637,fight,SANDAL,WOMENS,Apple Leather,0.75,181.28,21.62,38,FALSE,2023-01-01,2024-01-01,FALSE
1910,637,concern,SNEAKER,MENS,Algae Foam,0.4,112.12,93.77,27,TRUE,2024-01-01,2024-12-31,FALSE
1911,637,statement,RUNNING,MENS,TENCEL Lyocell,0.48,152.98,62.69,12,FALSE,2024-12-31,9999-12-31,TRUE
1912,638,lot,SLIPPER,WOMENS,Recycled Rubber,1.47,240.57,35.92,97,FALSE,2023-01-01,2024-01-01,FALSE
1913,638,others,FORMAL,MENS,Chrome-free Leather,0.45,120.46,3.33,52,FALSE,2024-01-01,2024-12-31,FALSE
1914,638,situation,BOOT,MENS,Recycled Rubber,0.88,128.98,91.4,70,TRUE,2024-12-31,9999-12-31,TRUE
1915,639,spring,RUNNING,MENS,Cork,0.45,185.04,24.16,61,FALSE,2023-01-01,2024-01-01,FALSE
1916,639,space,BOOT,WOMENS,Recycled Nylon,0.66,79.71,84.83,39,FALSE,2024-01-01,2024-12-31,FALSE
1917,639,mission,SLIPPER,MENS,Natural Rubber,0.4,142.06,37.7,20,TRUE,2024-12-31,9999-12-31,TRUE
1918,640,often,SNEAKER,WOMENS,Chrome-free Leather,0.41,142.58,98.54,40,TRUE,2023-01-01,2024-01-01,FALSE
1919,640,much,FORMAL,WOMENS,Organic Cotton,1.04,77.59,6.11,23,FALSE,2024-01-01,2024-12-31,FALSE
1920,640,budget,BOOT,UNISEX,Natural Rubber,0.67,108.52,9.52,1,FALSE,2024-12-31,9999-12-31,TRUE
1921,641,page,SNEAKER,WOMENS,Recycled Nylon,0.91,181.12,35.62,0,FALSE,2023-01-01,2024-01-01,FALSE
1922,641,build,SLIPPER,MENS,Chrome-free Leather,0.7,41.93,88.64,14,TRUE,2024-01-01,2024-12-31,FALSE
1923,641,executive,RUNNING,WOMENS,Organic Cotton,1.51,98.13,67.83,58,TRUE,2024-12-31,9999-12-31,TRUE
1924,642,stage,FORMAL,MENS,TENCEL Lyocell,1.05,106.89,56.56,23,TRUE,2023-01-01,2024-01-01,FALSE
1925,642,of,BOOT,MENS,Cork,0.6,48.75,95.33,30,TRUE,2024-01-01,2024-12-31,FALSE
1926,642,than,SANDAL,WOMENS,Recycled PET,1.23,135.09,35.37,23,TRUE,2024-12-31,9999-12-31,TRUE
1927,643,hit,RUNNING,MENS,Recycled PET,1.12,39.23,44.49,11,FALSE,2023-01-01,2024-01-01,FALSE
1928,643,occur,SANDAL,WOMENS,TENCEL Lyocell,0.41,78.7,70.04,21,TRUE,2024-01-01,2024-12-31,FALSE
1929,643,test,SANDAL,MENS,Natural Rubber,0.82,230.18,78.57,66,FALSE,2024-12-31,9999-12-31,TRUE
1930,644,something,RUNNING,WOMENS,Chrome-free Leather,0.51,61.35,11.21,55,TRUE,2023-01-01,2024-01-01,FALSE
1931,644,analysis,RUNNING,MENS,Recycled PET,1.11,104.72,74.96,88,FALSE,2024-01-01,2024-12-31,FALSE
1932,644,soon,SNEAKER,MENS,Chrome-free Leather,1.02,187.85,75.04,98,TRUE,2024-12-31,9999-12-31,TRUE
1933,645,serve,SNEAKER,MENS,TENCEL Lyocell,1.12,84.35,54.75,48,FALSE,2023-01-01,2024-01-01,FALSE
1934,645,let,SNEAKER,UNISEX,Cork,0.61,145.9,33.17,39,FALSE,2024-01-01,2024-12-31,FALSE
1935,645,office,BOOT,KIDS,Organic Cotton,1.27,139.12,0.12,22,FALSE,2024-12-31,9999-12-31,TRUE
1936,646,discover,BOOT,MENS,Recycled Rubber,1.41,87.01,66.25,19,TRUE,2023-01-01,2024-01-01,FALSE
1937,646,large,SNEAKER,WOMENS,Apple Leather,1.19,192.54,92.46,67,FALSE,2024-01-01,2024-12-31,FALSE
1938,646,blue,SNEAKER,KIDS,Apple Leather,1.09,188.21,70.11,86,TRUE,2024-12-31,9999-12-31,TRUE
1939,647,simply,BOOT,WOMENS,Recycled PET,0.65,49.65,93.71,89,TRUE,2023-01-01,2024-01-01,FALSE
1940,647,themselves,FORMAL,WOMENS,Cork,0.83,234.38,69.55,13,TRUE,2024-01-01,2024-12-31,FALSE
1941,647,ready,SANDAL,WOMENS,TENCEL Lyocell,0.56,58.64,33.55,6,TRUE,2024-12-31,9999-12-31,TRUE
1942,648,society,RUNNING,WOMENS,Apple Leather,0.47,189.2,59.49,56,TRUE,2023-01-01,2024-01-01,FALSE
1943,648,end,RUNNING,UNISEX,Organic Cotton,1.04,66.72,7.1,2,FALSE,2024-01-01,2024-12-31,FALSE
1944,648,finish,SLIPPER,WOMENS,Hemp Canvas,1.38,244.44,7.4,38,TRUE,2024-12-31,9999-12-31,TRUE
1945,649,two,BOOT,UNISEX,Organic Cotton,1.3,150.49,11.93,100,TRUE,2023-01-01,2024-01-01,FALSE
1946,649,alone,SNEAKER,KIDS,Algae Foam,0.73,169.22,39.19,19,FALSE,2024-01-01,2024-12-31,FALSE
1947,649,listen,SANDAL,WOMENS,Organic Cotton,0.98,144.23,36.69,71,FALSE,2024-12-31,9999-12-31,TRUE
1948,650,everyone,SLIPPER,MENS,Apple Leather,0.87,239.35,87.7,5,TRUE,2023-01-01,2024-01-01,FALSE
1949,650,happen,SANDAL,KIDS,Organic Cotton,1.01,121.68,36.17,38,FALSE,2024-01-01,2024-12-31,FALSE
1950,650,training,SANDAL,UNISEX,Bio-EVA,0.44,241.72,39.15,25,FALSE,2024-12-31,9999-12-31,TRUE
1951,651,technology,BOOT,WOMENS,Natural Rubber,0.9,40.79,64.72,48,TRUE,2023-01-01,2024-01-01,FALSE
1952,651,begin,SNEAKER,UNISEX,Chrome-free Leather,0.92,214.14,8.85,18,TRUE,2024-01-01,2024-12-31,FALSE
1953,651,leg,SANDAL,MENS,Apple Leather,1.29,236.58,55.48,41,TRUE,2024-12-31,9999-12-31,TRUE
1954,652,tree,SNEAKER,MENS,Recycled Nylon,1.16,239.54,53.38,63,FALSE,2023-01-01,2024-01-01,FALSE
1955,652,buy,BOOT,MENS,Organic Cotton,1.15,124.59,63.95,92,TRUE,2024-01-01,2024-12-31,FALSE
1956,652,stand,SANDAL,WOMENS,Recycled Rubber,1.22,94.37,20.1,43,FALSE,2024-12-31,9999-12-31,TRUE
1957,653,task,FORMAL,MENS,Apple Leather,0.74,135.8,95.8,46,FALSE,2023-01-01,2024-01-01,FALSE
1958,653,economic,RUNNING,WOMENS,Natural Rubber,1.54,238.37,3.47,88,TRUE,2024-01-01,2024-12-31,FALSE
1959,653,determine,SNEAKER,UNISEX,Recycled Nylon,1.03,124.19,37.39,92,TRUE,2024-12-31,9999-12-31,TRUE
1960,654,talk,FORMAL,UNISEX,Chrome-free Leather,1.23,180.78,49.94,58,TRUE,2023-01-01,2024-01-01,FALSE
1961,654,sing,SANDAL,MENS,Apple Leather,1.27,236.98,91.62,42,FALSE,2024-01-01,2024-12-31,FALSE
1962,654,per,RUNNING,WOMENS,Chrome-free Leather,0.97,219.02,39.3,93,FALSE,2024-12-31,9999-12-31,TRUE
1963,655,risk,RUNNING,KIDS,Recycled PET,0.65,97.88,7.91,43,TRUE,2023-01-01,2024-01-01,FALSE
1964,655,have,SNEAKER,MENS,Recycled PET,0.8,215.14,61.83,39,FALSE,2024-01-01,2024-12-31,FALSE
1965,655,traditional,SANDAL,WOMENS,Chrome-free Leather,0.57,204.17,37.12,48,TRUE,2024-12-31,9999-12-31,TRUE
1966,656,see,SANDAL,WOMENS,Recycled Nylon,0.69,134.17,98.08,17,TRUE,2023-01-01,2024-01-01,FALSE
1967,656,poor,SANDAL,MENS,Organic Cotton,0.62,64.73,81.36,6,FALSE,2024-01-01,2024-12-31,FALSE
1968,656,project,SLIPPER,MENS,Recycled Rubber,0.7,227.42,94.1,14,TRUE,2024-12-31,9999-12-31,TRUE
1969,657,later,RUNNING,WOMENS,Hemp Canvas,0.47,157.98,22.0,98,TRUE,2023-01-01,2024-01-01,FALSE
1970,657,company,SNEAKER,UNISEX,Recycled Nylon,0.44,174.58,73.09,63,FALSE,2024-01-01,2024-12-31,FALSE
1971,657,power,SANDAL,KIDS,Organic Cotton,0.54,116.36,54.9,11,FALSE,2024-12-31,9999-12-31,TRUE
1972,658,chair,BOOT,WOMENS,Natural Rubber,1.38,177.17,73.91,22,TRUE,2023-01-01,2024-01-01,FALSE
1973,658,still,FORMAL,UNISEX,Bio-EVA,1.41,175.6,67.87,6,TRUE,2024-01-01,2024-12-31,FALSE
1974,658,design,SNEAKER,KIDS,Recycled Nylon,1.52,181.11,69.15,52,FALSE,2024-12-31,9999-12-31,TRUE
1975,659,teach,FORMAL,UNISEX,Natural Rubber,0.93,134.12,57.73,51,FALSE,2023-01-01,2024-01-01,FALSE
1976,659,design,RUNNING,WOMENS,Recycled PET,0.73,52.01,82.74,97,FALSE,2024-01-01,2024-12-31,FALSE
1977,659,support,RUNNING,WOMENS,Cork,1.04,44.16,93.61,41,FALSE,2024-12-31,9999-12-31,TRUE
1978,660,artist,BOOT,WOMENS,Recycled PET,0.58,218.83,17.82,16,TRUE,2023-01-01,2024-01-01,FALSE
1979,660,over,SNEAKER,MENS,Recycled Nylon,0.63,128.34,60.42,29,FALSE,2024-01-01,2024-12-31,FALSE
1980,660,have,BOOT,WOMENS,Apple Leather,1.32,150.11,62.75,11,TRUE,2024-12-31,9999-12-31,TRUE
1981,661,no,SNEAKER,WOMENS,Organic Cotton,0.85,111.63,70.92,66,FALSE,2023-01-01,2024-01-01,FALSE
1982,661,fast,SNEAKER,MENS,Recycled Rubber,0.62,191.51,85.59,100,TRUE,2024-01-01,2024-12-31,FALSE
1983,661,picture,SNEAKER,MENS,Recycled Rubber,1.39,219.56,68.29,30,TRUE,2024-12-31,9999-12-31,TRUE
1984,662,nothing,SNEAKER,MENS,TENCEL Lyocell,0.67,168.35,89.36,77,FALSE,2023-01-01,2024-01-01,FALSE
1985,662,concern,SNEAKER,WOMENS,Cork,1.23,226.82,83.16,100,TRUE,2024-01-01,2024-12-31,FALSE
1986,662,game,SNEAKER,MENS,Organic Cotton,0.82,46.3,39.71,6,FALSE,2024-12-31,9999-12-31,TRUE
1987,663,score,RUNNING,MENS,Chrome-free Leather,1.0,240.52,76.45,20,FALSE,2023-01-01,2024-01-01,FALSE
1988,663,final,SNEAKER,WOMENS,Recycled PET,0.55,122.25,35.42,70,TRUE,2024-01-01,2024-12-31,FALSE
1989,663,figure,SLIPPER,MENS,Recycled Rubber,0.62,57.82,85.9,85,FALSE,2024-12-31,9999-12-31,TRUE
1990,664,page,BOOT,KIDS,TENCEL Lyocell,1.04,93.24,40.25,25,TRUE,2023-01-01,2024-01-01,FALSE
1991,664,example,SANDAL,WOMENS,Natural Rubber,1.56,84.51,69.09,19,TRUE,2024-01-01,2024-12-31,FALSE
1992,664,toward,SNEAKER,MENS,Recycled PET,0.53,166.56,25.38,19,TRUE,2024-12-31,9999-12-31,TRUE
1993,665,my,SLIPPER,UNISEX,Algae Foam,1.26,178.65,68.53,23,TRUE,2023-01-01,2024-01-01,FALSE
1994,665,we,SLIPPER,MENS,Chrome-free Leather,1.39,168.77,99.31,27,TRUE,2024-01-01,2024-12-31,FALSE
1995,665,respond,SNEAKER,MENS,TENCEL Lyocell,1.16,190.63,86.45,31,TRUE,2024-12-31,9999-12-31,TRUE
1996,666,teacher,BOOT,MENS,Bio-EVA,1.22,142.27,10.45,30,TRUE,2023-01-01,2024-01-01,FALSE
1997,666,beyond,BOOT,WOMENS,Algae Foam,0.77,64.63,56.17,19,TRUE,2024-01-01,2024-12-31,FALSE
1998,666,central,BOOT,WOMENS,Chrome-free Leather,0.88,51.04,78.45,84,TRUE,2024-12-31,9999-12-31,TRUE
1999,667,social,BOOT,MENS,Recycled Rubber,0.86,104.9,27.68,60,TRUE,2023-01-01,2024-01-01,FALSE
2000,667,stock,RUNNING,MENS,TENCEL Lyocell,1.52,177.53,36.83,54,FALSE,2024-01-01,2024-12-31,FALSE
2001,667,its,SNEAKER,WOMENS,TENCEL Lyocell,1.21,108.29,27.16,72,FALSE,2024-12-31,9999-12-31,TRUE
2002,668,why,SNEAKER,MENS,Recycled Rubber,0.65,106.42,54.71,45,FALSE,2023-01-01,2024-01-01,FALSE
2003,668,artist,SNEAKER,UNISEX,TENCEL Lyocell,0.42,74.43,97.64,85,TRUE,2024-01-01,2024-12-31,FALSE
2004,668,factor,BOOT,MENS,Organic Cotton,1.27,57.86,30.75,25,FALSE,2024-12-31,9999-12-31,TRUE
2005,669,trial,SANDAL,MENS,Apple Leather,0.88,150.72,64.73,51,TRUE,2023-01-01,2024-01-01,FALSE
